,Genre,Id,Popularity,Is_Exp,Name,Artist,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature
1343,pop,38UckY5k2rJKa3jW4aGNSr,42,False,Say Goodbye,Ryland James,0.618,0.469,10,-6.571000000000001,0,0.0311,0.47700000000000004,4.12e-06,0.0847,0.209,114.992,4
1344,pop,4DL6u1IrEgbZN6yLaFoNxr,46,False,Lost Without You,Freya Ridings,0.409,0.13699999999999998,6,-9.169,1,0.0446,0.9279999999999999,0.0,0.0706,0.106,162.08,1
1345,pop,7ooYI071aM9FJ1tZyS99oB,55,False,Saint Honesty,Sara Bareilles,0.607,0.19699999999999998,7,-10.761,1,0.0332,0.845,1.95e-05,0.109,0.26,110.969,3
1346,pop,2R3eeElZ5X1RWK2x3R59QR,51,False,Dust,Matt Simons,0.657,0.589,1,-9.91,1,0.0447,0.155,0.000269,0.0918,0.5770000000000001,92.031,4
1347,pop,09oZ9eXQ2fo6YDrPzJqAoP,83,False,Outta My Head (with John Mayer),Khalid,0.7290000000000001,0.545,0,-7.818,1,0.0316,0.0174,0.00027400000000000005,0.369,0.514,103.012,4
1348,pop,2lgyZWQSJWmswrLJyM27kB,73,False,Is It Really Me You're Missing,Nina Nesbitt,0.535,0.297,6,-6.042999999999999,1,0.0665,0.653,0.0,0.11800000000000001,0.0492,147.569,4
1349,pop,3eVuglKxN2sjoIGHAsFAge,74,False,I Found You / Nilda’s Story (with Calvin Harris & Miguel),benny blanco,0.376,0.24,6,-9.79,1,0.045,0.941,0.0163,0.126,0.20199999999999999,78.78699999999999,5
1350,pop,6V0PPYLaQ5fCAPftwIgpuN,71,False,Moderation,Florence + The Machine,0.64,0.653,5,-6.039,1,0.0281,0.0171,0.000215,0.11900000000000001,0.611,129.986,4
1351,pop,6i5jBmnB22alUpJ7hpznuj,51,False,Born Without a Heart,Faouzia,0.6990000000000001,0.613,1,-5.827000000000001,1,0.0328,0.0307,0.0,0.175,0.54,122.934,4
1352,pop,548ZbKPrSF8nxSrRYWUW7X,57,False,Never Go Back,Dennis Lloyd,0.531,0.595,7,-6.912000000000001,1,0.37,0.0111,0.0,0.122,0.708,157.656,4
